MOUSE.ENTREZ.ID	MOUSE.GENE.NAME	HUMAN.ENTREZ.ID	HUMAN.GENE.NAME	FILIOU_2010	DAHlHAUS_2011	COCHEN_2013	BIESEMANN_2014	DISTLER_2014	LIU_2014	CHANG_2015	KOHANSAL_NODEHI_2016	GONZALEZ_LOZANO_2016	ALFIERI_2017	HEO_2018	TAOUFIQ_2020
21367	Cntn2	6900	CNTN2	1	1	0	0	1	0	1	1	1	1	1	1
238276	Akap5	9495	AKAP5	1	1	1	0	1	1	0	1	1	1	1	1
11964	Atp6v1a	523	ATP6V1A	1	1	1	1	1	1	1	1	1	0	1	1
18223	Numbl	9253	NUMBL	0	0	0	0	1	1	1	1	1	0	1	1
20965	Syn2	6854	SYN2	1	1	1	0	1	1	1	1	1	0	1	1
226115	Opalin	93377	OPALIN	0	0	0	0	1	0	1	1	0	0	0	1
67815	Sec14l2	23541	SEC14L2	1	0	1	0	0	0	1	1	0	0	1	1
58234	Shank3	85358	SHANK3	1	1	0	0	1	0	1	1	1	1	1	1
231821	Adap1	11033	ADAP1	0	0	1	0	0	0	1	1	0	0	1	1
18706	Pik3ca	5290	PIK3CA	1	0	0	0	0	0	0	1	0	0	0	0
216136	Ilvbl	10994	ILVBL	0	0	1	0	1	0	1	1	0	0	1	1
70974	Pgm2l1	283209	PGM2L1	1	0	1	0	1	1	1	1	1	0	1	1
18574	Pde1b	5153	PDE1B	1	0	0	0	0	0	0	1	1	0	1	1
56258	Hnrnph2	3188	HNRNPH2	1	0	1	0	1	0	1	0	1	0	0	0
72160	Tmem163	81615	TMEM163	1	0	0	1	0	0	0	1	1	0	0	1
14674	Gna13	10672	GNA13	0	1	1	0	1	1	1	1	1	0	1	1
211446	Exoc3	11336	EXOC3	1	0	1	0	0	1	1	1	1	0	1	1
320119	Rps6kc1	26750	RPS6KC1	1	0	0	0	0	0	0	0	0	0	0	0
56424	Stub1	10273	STUB1	1	0	1	0	1	0	1	1	1	0	1	1
66447	Mgst3	4259	MGST3	1	0	0	0	1	0	1	1	0	0	0	1
13043	Cttn	2017	CTTN	1	0	1	0	1	1	1	1	1	0	1	1
320609	Strip2	57464	STRIP2	1	0	0	0	1	0	0	1	0	0	0	1
212531	Sh3bgrl2	83699	SH3BGRL2	1	0	0	0	1	0	1	0	0	1	1	1
224860	Plcl2	23228	PLCL2	1	0	0	0	0	0	1	1	1	0	1	1
15929	Idh3g	3421	IDH3G	1	1	1	0	1	1	1	1	1	0	1	1
107272	Psat1	29968	PSAT1	0	0	0	0	1	1	1	1	1	0	1	1
110821	Pcca	5095	PCCA	1	0	0	0	1	1	1	1	1	0	1	1
94186	Strn3	29966	STRN3	1	0	0	0	1	0	1	1	0	0	1	1
17920	Myo6	4646	MYO6	1	0	1	0	1	1	0	1	0	1	1	1
18015	Nf1	4763	NF1	1	1	1	0	1	1	0	1	1	0	1	1
103468	Nup107	57122	NUP107	0	0	1	0	0	0	0	0	0	0	0	0
236539	Phgdh	26227	PHGDH	0	0	1	0	1	1	1	1	1	0	1	1
13171	Dbt	1629	DBT	1	0	1	0	1	1	1	1	0	0	1	1
22240	Dpysl3	1809	DPYSL3	1	0	1	0	1	1	1	1	1	0	1	1
68653	Samm50	25813	SAMM50	1	0	1	0	1	1	1	1	1	0	1	1
243385	Gprin3	285513	GPRIN3	1	0	0	0	1	0	0	1	1	0	1	1
52822	Rufy3	22902	RUFY3	1	0	1	1	1	1	1	1	1	0	1	1
26921	Map4k4	9448	MAP4K4	1	0	1	0	1	0	0	1	0	0	0	1
11820	App	351	APP	1	0	0	0	1	1	1	1	1	0	1	1
11749	Anxa6	309	ANXA6	1	1	1	0	1	1	1	1	1	0	1	1
208869	Dock3	1795	DOCK3	1	0	1	0	1	1	1	1	1	0	1	1
12464	Cct4	10575	CCT4	1	0	1	0	1	1	1	1	1	0	1	1
76960	Bcas1	8537	BCAS1	1	0	0	0	1	1	1	1	1	0	1	1
103425	Ncln	56926	NCLN	0	0	1	0	1	0	0	1	0	0	0	1
20404	Sh3gl2	6456	SH3GL2	1	1	1	1	1	1	1	1	1	0	1	1
54712	Plxnc1	10154	PLXNC1	1	0	0	0	1	0	0	1	1	0	1	1
22784	Slc30a3	7781	SLC30A3	1	0	0	0	1	0	1	1	1	0	1	1
23934	Ly6h	4062	LY6H	0	0	0	1	1	0	0	1	1	0	1	1
269233	Fam171a1	221061	FAM171A1	1	0	0	0	0	0	1	1	0	0	0	1
66988	Lap3	51056	LAP3	1	0	1	0	1	0	1	1	1	0	1	1
11744	Anxa11	311	ANXA11	1	0	1	0	1	1	1	1	1	0	1	1
11733	Ank1	286	ANK1	1	0	0	0	1	0	1	1	1	1	1	1
20336	Exoc4	60412	EXOC4	1	0	1	0	1	1	1	1	1	0	1	1
69719	Cad	790	CAD	1	0	1	0	0	0	0	1	0	0	0	1
67186	Rplp2	6181	RPLP2	0	0	0	0	1	0	1	1	1	0	1	0
72338	Wdr89	112840	WDR89	1	0	0	0	0	0	0	0	0	0	0	0
218811	Sec24c	9632	SEC24C	1	0	1	0	0	0	1	1	0	0	1	1
240057	Syngap1	8831	SYNGAP1	1	1	1	0	1	1	1	1	1	0	1	1
241589	D430041D05Rik	25758	KIAA1549L	1	0	0	0	0	0	1	1	0	1	1	1
19060	Ppp5c	5536	PPP5C	1	0	1	0	1	1	0	1	0	0	1	1
26941	Slc9a3r1	9368	SLC9A3R1	1	1	1	0	1	1	1	1	1	0	1	1
13010	Cst3	1471	CST3	1	1	0	0	1	0	1	1	1	0	1	1
26874	Abcd2	225	ABCD2	1	0	0	0	1	0	0	1	1	0	0	1
19684	Rdx	5962	RDX	1	0	1	0	1	1	1	1	1	0	1	1
12359	Cat	847	CAT	1	0	1	0	1	1	1	1	1	0	1	1
235106	Ntm	50863	NTM	1	1	1	0	1	1	1	1	1	1	1	1
74998	Rab11fip2	22841	RAB11FIP2	1	0	0	0	1	0	0	1	1	0	1	1
194590	Reps2	9185	REPS2	0	0	0	0	0	0	1	1	0	0	1	1
97212	Hadha	3030	HADHA	1	0	1	0	1	1	1	1	1	0	1	1
243616	Slc6a11	6538	SLC6A11	1	1	1	0	1	1	0	1	1	0	1	1
66480	Rpl15	6138	RPL15	0	0	1	0	1	0	0	1	1	0	0	1
13483	Dpp6	1804	DPP6	1	1	1	0	1	1	1	1	1	0	1	1
71807	Tars2	80222	TARS2	0	0	1	0	1	0	0	1	0	0	1	1
64656	Mrps23	51649	MRPS23	1	0	0	0	1	0	0	1	0	0	1	1
74159	Acbd5	91452	ACBD5	1	0	0	0	1	0	1	1	0	0	0	1
381511	Pdp1	54704	PDP1	1	0	0	0	1	0	1	1	1	0	1	1
18115	Nnt	23530	NNT	0	0	1	0	1	0	1	1	0	0	1	1
16434	Itpa	3704	ITPA	1	0	1	0	1	0	0	1	0	0	1	1
12332	Capg	822	CAPG	0	0	1	0	0	0	1	0	0	0	0	0
20316	Sdf2	6388	SDF2	0	0	0	0	1	0	1	1	0	0	1	1
26413	Mapk1	5594	MAPK1	1	1	1	0	1	1	1	1	1	0	1	1
20981	Syt3	84258	SYT3	1	0	0	0	1	0	0	1	1	0	0	1
20014	Rpn2	6185	RPN2	1	0	1	0	1	0	0	1	1	0	1	1
51791	Rgs14	10636	RGS14	1	0	0	0	1	0	0	1	1	1	1	0
97487	Cmtm4	146223	CMTM4	0	0	1	0	0	0	0	1	1	0	0	1
71679	Atp5h	10476	ATP5H	1	1	1	0	1	1	1	1	1	0	1	1
12934	Dpysl2	1808	DPYSL2	1	1	1	0	1	1	1	1	1	0	1	1
66530	Ubxn6	80700	UBXN6	0	0	0	0	1	1	1	1	0	0	1	1
14697	Gnb5	10681	GNB5	0	1	1	0	1	1	1	1	1	0	1	1
80743	Vps16	64601	VPS16	0	0	1	0	1	1	1	1	0	0	1	1
11958	Atp5k	521	ATP5I	1	1	0	0	1	1	0	1	1	0	1	1
625249	Gpx4	2879	GPX4	0	0	0	0	1	0	1	1	1	0	1	1
223696	Tomm22	56993	TOMM22	1	1	0	0	1	0	1	1	1	0	0	1
224014	Fgd4	121512	FGD4	0	0	0	0	1	0	1	0	0	0	0	0
67673	Tceb2	6923	TCEB2	1	0	0	0	1	0	1	1	1	0	1	1
227095	Hibch	26275	HIBCH	1	0	1	0	1	1	1	1	0	0	1	1
20239	Atxn2	6311	ATXN2	1	0	0	0	1	0	1	1	0	0	1	1
20616	Snap91	9892	SNAP91	1	1	1	0	1	1	1	1	1	0	1	1
14735	Gpc4	2239	GPC4	1	0	1	0	1	0	0	1	1	1	1	1
75705	Eif4b	1975	EIF4B	1	0	1	0	1	1	1	1	1	0	1	1
72416	Lrpprc	10128	LRPPRC	1	0	1	0	1	1	1	1	1	0	1	1
105782	Scrib	23513	SCRIB	1	0	1	0	1	0	1	1	0	0	0	1
381921	Taok2	9344	TAOK2	1	0	0	0	1	0	0	1	1	0	0	1
20480	Clpb	81570	CLPB	1	0	0	0	1	0	0	1	1	0	1	1
68507	Ppfia4	8497	PPFIA4	1	0	1	0	0	0	0	1	0	0	1	1
20168	Rtn3	10313	RTN3	1	0	1	0	1	1	1	1	1	0	1	1
18795	Plcb1	23236	PLCB1	1	1	1	1	1	1	1	1	1	0	1	1
235604	Camkv	79012	CAMKV	1	1	1	0	1	1	1	1	1	0	1	1
241656	Pak7	57144	PAK7	1	0	0	0	1	0	0	1	1	1	1	1
14701	Gng12	55970	GNG12	0	0	0	1	1	0	1	1	1	0	0	1
20650	Sntb2	6645	SNTB2	1	0	0	0	0	0	0	0	0	0	0	0
233977	Ppfia1	8500	PPFIA1	1	0	0	0	0	0	0	1	0	0	0	1
12974	Cs	1431	CS	1	1	0	0	1	1	1	1	1	0	1	1
67097	Rps10	6204	RPS10	0	1	0	0	1	1	1	1	1	0	0	0
54638	Ccdc22	28952	CCDC22	1	0	1	0	0	0	1	1	0	0	0	1
16897	Llgl1	3996	LLGL1	1	0	1	0	0	0	1	1	1	0	0	1
13033	Ctsd	1509	CTSD	1	0	1	0	1	1	1	1	1	0	1	1
20742	Sptbn1	6711	SPTBN1	1	1	1	0	1	1	1	1	1	1	1	1
30055	Timm13	26517	TIMM13	1	0	0	0	1	0	0	1	1	0	1	1
67035	Dnajb4	11080	DNAJB4	1	0	0	0	1	0	1	1	0	0	0	1
20536	Slc4a3	6508	SLC4A3	1	0	0	0	1	0	0	1	1	0	0	1
20818	Srprb	58477	SRPRB	1	0	1	0	1	0	0	0	0	0	1	0
70762	Dclk2	166614	DCLK2	1	0	1	0	1	1	0	1	0	0	1	1
14696	Gnb4	59345	GNB4	0	1	1	0	1	0	0	1	1	0	1	1
12465	Cct5	22948	CCT5	1	0	1	0	1	1	1	1	1	0	1	1
13200	Ddost	1650	DDOST	1	0	1	0	1	0	1	1	1	0	1	1
66201	Vta1	51534	VTA1	1	0	1	0	1	0	1	1	0	0	1	1
56443	Arpc1a	10552	ARPC1A	0	0	1	0	1	1	1	1	1	1	1	1
226414	Dars	1615	DARS	1	0	1	0	1	1	1	1	1	0	1	1
407785	Ndufs6	4726	NDUFS6	1	1	0	0	1	0	1	1	1	0	1	1
67163	Ccdc47	57003	CCDC47	1	0	1	0	1	0	0	1	0	0	1	1
18212	Ntrk2	4915	NTRK2	1	0	1	0	1	0	1	1	1	0	1	1
19899	Rpl18	6141	RPL18	0	0	1	0	1	0	0	1	0	0	1	1
101489	Ric8	60626	RIC8A	1	0	1	0	1	0	0	1	1	0	0	1
18557	Cdk18	5129	CDK18	0	0	0	0	1	0	1	1	0	1	0	1
99633	Adgrl2	23266	ADGRL2	1	0	0	0	1	0	0	1	0	1	1	1
106042	Prickle1	144165	PRICKLE1	1	0	0	0	1	0	0	0	0	1	0	0
66661	Srp72	6731	SRP72	1	0	1	0	0	0	0	0	0	0	0	0
66395	Ahnak	79026	AHNAK	1	0	1	0	0	0	1	1	0	0	0	0
77006	Ddrgk1	65992	DDRGK1	0	0	1	0	1	0	0	1	0	0	0	1
70186	Fam162a	26355	FAM162A	1	0	0	0	1	0	0	1	0	0	1	1
20103	Rps5	6193	RPS5	0	0	1	0	1	1	0	1	0	0	1	1
229877	Rap1gds1	5910	RAP1GDS1	1	0	1	1	0	0	1	1	0	0	1	1
20273	Scn8a	6334	SCN8A	1	0	0	0	1	1	0	1	1	0	0	0
18479	Pak1	5058	PAK1	1	0	0	0	1	1	1	1	1	0	1	1
259302	Srgap3	9901	SRGAP3	1	0	1	0	1	1	1	1	1	0	1	1
67154	Mtdh	92140	MTDH	1	0	1	0	1	1	0	1	1	0	1	1
18655	Pgk1	5230	PGK1	0	1	1	0	1	1	1	1	1	0	1	1
66588	Cmpk1	51727	CMPK1	1	0	1	0	1	1	1	1	1	0	1	1
319565	Syne2	23224	SYNE2	0	0	1	0	1	1	0	0	0	0	0	0
27364	Srr	63826	SRR	0	0	1	0	1	1	0	1	1	0	1	1
207227	Stxbp5l	9515	STXBP5L	1	0	0	0	1	0	1	1	1	0	1	1
26395	Map2k1	5604	MAP2K1	1	1	1	0	1	1	1	1	1	0	1	1
230775	Adgrb2	576	ADGRB2	0	1	0	0	1	0	0	1	1	1	1	1
76808	Rpl18a	6142	RPL18A	0	0	1	0	1	0	0	1	1	0	0	1
16653	Kras	3845	KRAS	1	0	1	0	1	0	0	1	1	0	1	1
224129	Adcy5	111	ADCY5	1	0	0	0	1	0	0	1	1	0	1	1
73178	Wasl	8976	WASL	0	0	0	0	1	1	1	1	0	0	1	1
18844	Plxna1	5361	PLXNA1	1	0	0	0	1	1	1	1	1	0	1	1
72831	Dhx30	22907	DHX30	0	0	1	0	1	0	0	1	0	0	0	1
226407	Rab3gap1	22930	RAB3GAP1	1	0	0	0	0	1	1	1	1	0	1	1
52635	Esyt2	57488	ESYT2	0	0	0	0	1	0	1	1	0	0	0	1
76491	Abhd14b	84836	ABHD14B	0	0	0	0	0	0	1	1	0	0	0	1
104015	Synj1	8867	SYNJ1	1	1	1	0	1	1	1	1	1	0	1	1
12296	Cacnb2	783	CACNB2	1	0	0	0	1	0	0	1	0	0	0	0
19384	Ran	5901	RAN	0	0	1	0	1	1	1	1	0	0	1	1
67273	Ndufa10	4705	NDUFA10	1	1	1	0	1	1	1	1	1	0	1	1
98238	Lrrc59	55379	LRRC59	1	0	1	0	1	0	0	1	1	0	1	1
14866	Gstm5	2949	GSTM5	1	0	1	0	1	1	1	1	1	0	1	1
11877	Arvcf	421	ARVCF	1	0	1	0	1	0	0	1	1	1	0	1
20362	08-Sep	23176	08-Sep	1	1	1	0	1	1	1	1	1	0	1	1
27276	Plekhb1	58473	PLEKHB1	0	0	0	0	0	0	1	0	0	0	0	0
17448	Mdh2	4191	MDH2	1	1	1	0	1	1	1	1	1	0	1	1
75786	Ckap5	9793	CKAP5	1	0	1	0	1	1	1	1	1	0	1	1
29810	Bag3	9531	BAG3	1	0	1	0	0	0	1	1	0	0	0	1
66736	Emc2	9694	EMC2	1	0	1	0	1	0	0	1	1	0	1	1
11773	Ap2m1	1173	AP2M1	1	1	1	1	1	1	1	1	1	0	1	1
20104	Rps6	6194	RPS6	0	1	1	0	1	1	0	1	1	0	0	1
107476	Acaca	31	ACACA	1	0	1	0	1	0	0	1	1	0	1	1
13627	Eef1a1	1915	EEF1A1	1	1	1	0	1	1	1	1	1	0	1	0
20822	Trove2	6738	TROVE2	0	0	1	0	1	0	1	1	0	0	0	1
107227	Macrod1	28992	MACROD1	0	0	1	0	1	0	1	1	0	0	1	1
13476	Reep5	7905	REEP5	0	1	0	0	1	0	1	1	0	0	1	1
16574	Kif5c	3800	KIF5C	1	0	1	0	1	1	1	1	1	1	1	1
15127	Hbb	3043	HBB	0	0	0	0	0	0	1	0	0	0	0	0
68524	Wipf2	147179	WIPF2	0	0	0	0	0	0	1	1	1	0	0	1
239017	Ogdhl	55753	OGDHL	1	0	1	0	0	0	1	1	0	1	1	1
73158	Larp1	23367	LARP1	1	0	1	0	1	0	1	1	0	0	1	1
13358	Slc25a1	6576	SLC25A1	0	0	1	0	0	0	1	1	0	0	1	1
239719	Mkl2	57496	MKL2	1	0	0	0	1	0	1	1	0	0	1	0
66834	Acot13	55856	ACOT13	0	0	0	0	1	1	1	1	1	0	1	1
13063	Cycs	54205	CYCS	1	1	0	0	1	1	1	1	1	0	1	0
14677	Gnai1	2770	GNAI1	1	0	1	0	1	0	1	1	1	0	1	1
56807	Scamp5	192683	SCAMP5	0	1	0	0	1	1	1	1	1	0	1	1
68166	Spire1	56907	SPIRE1	1	0	0	0	0	0	1	1	0	1	1	1
16796	Lasp1	3927	LASP1	1	1	1	0	1	1	1	1	1	0	1	1
19175	Psmb6	5694	PSMB6	0	0	0	0	1	1	1	1	0	0	0	0
19261	Sirpa	140885	SIRPA	1	1	1	0	1	1	1	1	1	0	1	1
319504	Nrcam	4897	NRCAM	1	1	1	0	1	1	1	1	1	0	1	1
14683	Gnas	2778	GNAS	1	1	1	0	1	1	1	1	1	0	1	1
68299	Vps53	55275	VPS53	1	0	1	0	1	0	0	1	1	0	1	1
74326	Hnrnpr	10236	HNRNPR	1	0	1	0	0	0	1	1	0	0	0	0
18846	Plxna3	55558	PLXNA3	0	0	1	0	1	0	0	1	0	0	0	1
67941	Rps27l	51065	RPS27L	1	0	0	0	0	0	0	1	0	0	0	0
67938	Myl12b	103910	MYL12B	0	0	0	1	1	0	1	1	1	0	1	1
14400	Gabrb1	2560	GABRB1	1	1	0	0	1	0	0	1	1	0	0	1
67040	Ddx17	10521	DDX17	0	0	1	0	1	1	1	0	0	0	0	1
329152	Hecw2	57520	HECW2	1	0	0	0	1	0	0	1	0	0	0	1
104174	Gldc	2731	GLDC	0	0	1	0	1	0	0	1	0	0	1	1
231148	Ablim2	84448	ABLIM2	1	0	0	0	1	1	1	1	1	1	1	1
14081	Acsl1	2180	ACSL1	1	0	1	0	1	0	1	1	1	0	1	1
94229	Slc4a10	57282	SLC4A10	1	1	1	0	1	1	0	1	1	0	1	1
12858	Cox5a	9377	COX5A	1	1	0	0	1	1	1	1	1	0	1	1
234865	Nup133	55746	NUP133	0	0	1	0	0	0	0	0	0	0	0	0
67145	Tomm34	10953	TOMM34	1	0	1	0	1	0	1	1	0	0	0	1
76482	3110002H16Rik	29919	C18orf8	1	0	0	0	0	0	0	1	0	0	0	1
19889	Rp2h	6102	RP2	0	0	1	0	1	0	0	1	1	1	1	1
21872	Tjp1	7082	TJP1	1	0	1	0	1	0	1	1	1	0	1	1
53328	Pgrmc1	10857	PGRMC1	0	1	0	1	1	1	1	1	1	0	1	1
67759	Plgrkt	55848	PLGRKT	1	0	0	0	1	0	0	1	1	0	0	1
11740	Slc25a5	292	SLC25A5	1	1	0	0	1	1	1	1	1	0	1	1
223435	Trio	7204	TRIO	1	0	1	0	1	1	1	1	1	0	1	1
107702	Rnh1	6050	RNH1	1	0	0	0	1	0	1	1	0	0	1	1
67427	Rps20	6224	RPS20	0	0	0	0	1	0	1	1	1	0	1	0
14359	Fxr1	8087	FXR1	1	0	0	0	1	0	0	1	0	0	0	0
116838	Rims2	9699	RIMS2	1	0	0	0	1	0	0	1	1	1	0	1
13429	Dnm1	1759	DNM1	1	1	1	0	1	1	1	1	1	0	1	1
108123	Napg	8774	NAPG	1	1	1	0	1	1	1	1	1	0	1	1
21402	Skp1a	6500	SKP1	1	1	0	0	1	1	1	1	1	0	1	1
63828	Fn3k	64122	FN3K	0	0	0	0	0	0	1	1	0	0	1	1
14661	Glud1	2746	GLUD1	1	1	1	0	1	1	1	1	1	0	1	1
11636	Ak1	203	AK1	1	1	0	0	1	1	1	1	1	0	1	1
18526	Pcdh10	57575	PCDH10	1	0	0	0	0	0	0	1	0	1	0	1
23881	G3bp2	9908	G3BP2	1	0	1	0	1	1	1	1	0	0	0	1
19139	Prps1	5631	PRPS1	1	0	1	0	1	1	1	1	1	0	0	1
19387	Rangap1	5905	RANGAP1	1	0	0	0	1	0	1	1	0	0	0	0
74012	Rap2b	5912	RAP2B	0	1	1	0	1	1	1	1	1	0	1	1
13660	Ehd1	10938	EHD1	1	0	1	0	1	0	1	1	1	0	1	1
384009	Glipr2	152007	GLIPR2	0	0	0	0	0	0	1	1	0	0	0	0
360013	Myo18a	399687	MYO18A	1	1	1	0	1	1	1	1	1	1	1	1
56491	Vapb	9217	VAPB	0	0	1	0	1	1	1	1	1	0	1	1
11778	Ap3s2	10239	AP3S2	1	0	0	0	0	0	0	1	0	0	0	1
11975	Atp6v0a1	535	ATP6V0A1	1	1	1	0	1	1	1	1	1	1	1	1
107260	Otub1	55611	OTUB1	1	0	1	0	1	1	1	1	1	0	1	1
140580	Elmo1	9844	ELMO1	1	0	0	0	1	0	0	1	0	0	1	1
66044	Dtd1	92675	DTD1	1	0	1	0	1	1	1	1	0	0	0	1
76192	Abhd12	26090	ABHD12	0	0	1	0	1	0	1	1	1	0	1	1
19179	Psmc1	5700	PSMC1	1	0	1	0	1	1	1	1	1	0	1	1
24012	Rgs7	6000	RGS7	1	1	1	0	1	1	1	1	1	0	1	1
14479	Usp15	9958	USP15	1	0	1	0	0	1	0	1	0	0	1	1
236794	Slc9a6	10479	SLC9A6	1	0	0	0	0	0	0	1	0	0	1	1
19894	Rph3a	22895	RPH3A	1	1	1	0	1	1	1	1	1	0	1	1
13804	Endog	2021	ENDOG	1	0	1	0	1	0	0	1	0	0	0	1
12333	Capn1	823	CAPN1	1	0	0	0	1	0	1	0	0	0	1	0
14775	Gpx1	2876	GPX1	0	0	1	0	1	0	1	1	1	0	1	1
11519	Add2	119	ADD2	1	0	1	0	1	1	1	1	1	1	1	1
170789	Acot8	10005	ACOT8	0	0	0	0	0	0	1	1	0	0	0	1
18039	Nefl	4747	NEFL	1	0	1	0	1	1	1	1	1	1	1	1
103733	Tubg1	7283	TUBG1	0	0	0	0	0	0	1	1	0	0	0	1
13855	Epn2	22905	EPN2	1	0	0	0	1	1	1	1	1	0	1	1
12894	Cpt1a	1374	CPT1A	1	0	1	0	1	0	1	1	1	0	1	1
26400	Map2k7	5609	MAP2K7	0	0	0	0	0	0	1	1	1	1	0	1
104001	Rtn1	6252	RTN1	1	1	1	0	1	1	1	1	1	0	1	1
232989	Hnrnpul1	11100	HNRNPUL1	0	0	1	0	1	0	0	0	0	0	0	0
20874	Slk	9748	SLK	1	0	1	0	1	1	1	1	0	0	1	1
69150	Snx4	8723	SNX4	1	0	1	0	1	0	1	1	1	0	1	1
14979	H2-Ke6	7923	HSD17B8	0	0	1	0	1	0	0	1	0	0	0	1
68505	Vps51	738	VPS51	1	0	1	0	1	1	1	1	0	1	1	1
53598	Dctn3	11258	DCTN3	0	0	1	0	1	0	0	1	1	0	1	1
67300	Cltc	1213	CLTC	1	1	1	0	1	1	1	1	1	0	1	1
109934	Abr	29	ABR	1	0	1	0	1	1	1	1	1	0	1	1
22084	Tsc2	7249	TSC2	1	0	1	0	1	0	1	1	1	0	0	1
268566	Gphn	10243	GPHN	1	0	0	0	1	1	1	1	1	1	1	1
83766	Actl6b	51412	ACTL6B	0	0	0	0	0	0	1	0	0	0	0	0
14784	Grb2	2885	GRB2	1	1	1	1	1	1	1	1	1	0	1	1
12293	Cacna2d1	781	CACNA2D1	1	0	1	0	1	1	1	1	1	1	1	1
12345	Capzb	832	CAPZB	1	1	1	0	1	1	1	1	1	0	1	1
68449	Tbc1d10b	26000	TBC1D10B	0	0	0	0	1	1	1	1	0	0	1	1
15568	Elavl1	1994	ELAVL1	0	0	1	0	1	0	0	1	0	0	0	0
67458	Ergic1	57222	ERGIC1	0	1	1	0	1	0	1	1	0	0	1	1
12669	Chrm1	1128	CHRM1	1	0	0	0	0	0	0	1	1	0	0	1
11776	Ap3d1	8943	AP3D1	1	0	1	0	1	1	1	1	1	0	1	1
57874	Hacd3	51495	HACD3	1	0	0	0	1	1	0	1	1	0	1	1
12298	Cacnb4	785	CACNB4	1	0	0	0	1	0	1	1	1	0	1	1
20511	Slc1a2	6506	SLC1A2	1	1	1	0	1	1	1	1	1	0	1	1
13860	Eps8	2059	EPS8	1	0	0	0	1	0	0	1	0	0	0	1
13726	Emd	2010	EMD	0	0	0	0	1	0	1	1	1	0	0	1
69597	Afg3l2	10939	AFG3L2	1	1	1	0	1	1	1	1	1	0	1	1
77767	Ermn	57471	ERMN	1	0	0	0	1	0	1	1	0	0	1	1
27494	Amot	154796	AMOT	1	0	0	0	1	0	0	0	0	0	0	0
11747	Anxa5	308	ANXA5	1	0	1	0	1	1	1	1	1	0	1	1
319277	A230046K03Rik	23325	KIAA1033	1	0	1	0	1	0	0	1	0	0	0	1
54189	Rabep1	9135	RABEP1	1	0	1	0	1	0	1	1	0	0	1	1
107448	Unc5a	90249	UNC5A	1	0	0	0	1	0	0	1	0	0	0	1
208194	Exog	9941	EXOG	0	0	1	0	1	0	1	1	1	0	1	1
54411	Atp6ap1	537	ATP6AP1	0	1	0	0	1	0	1	1	1	1	0	1
104130	Ndufb11	54539	NDUFB11	1	1	0	0	1	0	1	1	1	0	1	1
15898	Icam5	7087	ICAM5	1	1	0	0	1	1	1	1	1	0	1	1
16709	Ktn1	3895	KTN1	1	0	1	0	1	1	1	1	1	0	1	1
380686	Cnrip1	25927	CNRIP1	1	0	0	0	1	1	1	1	1	0	1	1
30795	Fkbp3	2287	FKBP3	1	0	1	0	1	1	1	1	0	0	1	1
74022	Glyr1	84656	GLYR1	0	0	1	0	0	1	0	0	0	0	0	0
75778	Them4	117145	THEM4	1	0	0	0	1	1	0	1	1	0	1	1
20823	Ssb	6741	SSB	0	0	1	0	1	0	0	0	0	0	0	0
76884	Cyfip2	26999	CYFIP2	1	1	1	0	1	1	1	1	1	0	1	1
56451	Suclg1	8802	SUCLG1	0	1	1	0	1	1	1	1	1	0	1	1
11844	Arf5	381	ARF5	1	0	0	1	1	1	0	1	1	0	1	1
227731	Slc25a25	114789	SLC25A25	1	0	0	0	1	0	1	1	1	0	1	1
109624	Cald1	800	CALD1	1	0	1	0	0	0	0	0	0	0	0	0
24061	Smc1a	8243	SMC1A	1	0	1	0	1	0	0	0	0	0	0	0
52055	Rab11fip5	26056	RAB11FIP5	1	0	0	0	1	0	1	1	0	0	1	1
11984	Atp6v0c	527	ATP6V0C	0	1	0	1	1	0	1	1	1	1	1	1
26913	Gprin1	114787	GPRIN1	1	1	1	0	1	1	1	0	1	1	1	0
105445	Dock9	23348	DOCK9	1	0	0	0	1	1	0	1	0	0	0	1
29864	Rnf11	26994	RNF11	1	0	0	0	1	0	0	1	0	0	0	1
14751	Gpi1	2821	GPI	1	1	1	0	1	1	1	1	1	0	1	1
67898	Pef1	553115	PEF1	0	0	1	0	1	0	0	1	0	0	0	1
228858	Gdap1l1	78997	GDAP1L1	1	0	1	0	1	1	1	1	1	0	1	1
66972	Slc25a23	79085	SLC25A23	1	0	0	0	1	0	0	1	1	0	1	1
19247	Ptpn11	5781	PTPN11	1	0	1	0	1	0	1	1	0	0	1	1
19415	Rasal1	8437	RASAL1	1	1	1	1	1	1	1	1	1	0	1	1
55992	Trim3	10612	TRIM3	1	0	1	0	1	1	1	1	1	0	1	1
107684	Coro2a	7464	CORO2A	0	0	0	0	1	0	1	1	0	0	1	1
19046	Ppp1cb	5500	PPP1CB	0	0	1	0	1	1	1	1	1	0	1	1
76156	Fam131b	9715	FAM131B	0	1	0	0	1	0	0	1	1	1	1	1
210293	Dock10	55619	DOCK10	0	1	0	0	1	1	0	1	0	0	0	0
57778	Fmnl1	752	FMNL1	1	0	0	0	1	0	0	1	0	0	1	1
14457	Gas7	8522	GAS7	1	0	0	0	1	0	1	1	1	0	1	1
59040	Rhot1	55288	RHOT1	1	0	0	0	1	1	1	1	1	0	1	1
11972	Atp6v0d1	9114	ATP6V0D1	1	1	1	0	1	1	1	1	1	1	1	1
