MGI.ID	MOUSE.ENTREZ.ID	MOUSE.GENE.NAME	HUMAN.ENTREZ.ID	HUMAN.GENE.NAME	WALIKONIS_2000	HUSI_2000	PENG_2002	SATON_2002	YOSHIMURA_2004	FARR_2004	JORDAN_2004	LI_2004	TRINIDAD_2005	CHENG_2006	COLLINS_2006	DOSEMESI_2006	DOSEMESI_2007	TRINIDAD_2008	SELIMI_2009	FERNANDEZ_2009	BAYES_2011	BAYES_2012	SCHWENK_2013	DISTLER_2014	BAYES_2014	FRANK_2015	UEZU_2016	FOCKING_2016	LI_2016	ROY_2017	FERNANDEZ_2017	LI_2017	ROY_2018	WILSON_2019	count
MGI:97749	268373	Ppia	5478	PPIA	0	0	0	0	1	0	1	1	0	0	0	0	1	1	0	1	1	1	0	1	1	0	1	1	1	1	0	1	1	1	17
MGI:108109	22628	Ywhag	7532	YWHAG	0	0	0	0	1	1	1	0	0	0	1	0	1	1	0	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	18
MGI:1355333	50884	Nckap1	10787	NCKAP1	0	0	1	0	1	0	1	0	0	1	1	0	1	1	0	0	1	1	0	1	1	0	0	1	1	1	0	1	1	1	17
MGI:2443181	244310	Dlgap2	9228	DLGAP2	0	0	1	0	1	0	0	0	1	0	0	0	1	1	0	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	18
MGI:97596	18751	Prkcb	5579	PRKCB	0	1	0	0	1	0	1	0	0	1	1	0	1	1	0	0	1	0	0	1	1	0	1	1	1	1	0	1	1	1	17
MGI:107164	19055	Ppp3ca	5530	PPP3CA	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	17
MGI:1346858	26413	Mapk1	5594	MAPK1	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	17
MGI:95811	14802	Gria4	2893	GRIA4	0	0	0	0	1	0	1	0	1	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	17
MGI:1350917	27050	Rps3	6188	RPS3	0	0	1	0	1	0	1	0	0	0	1	0	1	1	0	1	1	1	0	1	1	0	1	1	1	0	0	0	1	1	16
MGI:1914253	67003	Uqcrc2	7385	UQCRC2	0	0	0	0	0	0	1	0	1	1	1	0	0	1	0	1	1	1	0	1	1	0	1	1	1	1	0	0	1	1	16
MGI:1927234	56451	Suclg1	8802	SUCLG1	0	0	0	0	1	0	0	1	0	1	1	0	1	1	0	0	1	1	0	1	1	0	1	1	1	1	0	0	1	1	16
MGI:87870	110446	Acat1	38	ACAT1	0	0	0	0	1	0	0	0	0	1	1	0	1	1	0	1	1	1	0	1	1	0	1	1	1	1	0	0	1	1	16
MGI:1278344	18082	Nipsnap1	8508	NIPSNAP1	0	0	0	1	1	0	1	0	0	0	1	1	1	1	0	0	1	1	0	1	1	0	0	1	1	1	0	0	1	1	16
MGI:95780	14687	Gnaz	2781	GNAZ	0	0	1	0	0	0	0	0	0	1	1	1	1	1	0	0	1	1	0	1	1	0	1	1	1	1	0	0	1	1	16
MGI:1096385	12032	Bcan	63827	BCAN	0	0	1	0	1	0	0	1	0	1	1	1	0	1	0	0	1	1	0	1	1	0	0	1	1	1	0	0	1	1	16
MGI:2443241	227197	Ndufs1	4719	NDUFS1	0	0	1	0	0	0	1	0	1	1	1	0	0	1	0	0	1	1	0	1	1	0	1	1	1	1	0	0	1	1	16
MGI:1926080	78830	Slc25a12	8604	SLC25A12	0	0	1	0	0	0	1	0	1	0	1	0	1	0	0	1	1	1	0	1	1	0	1	1	1	1	0	0	1	1	16
MGI:97548	18642	Pfkm	5213	PFKM	0	1	0	0	0	0	1	0	0	0	1	0	1	1	0	1	1	1	0	1	1	0	1	1	1	1	0	0	1	1	16
MGI:109486	21672	Prdx2	7001	PRDX2	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	1	1	1	0	1	1	0	1	1	1	1	1	0	1	1	16
MGI:98002	269261	Rpl12	6136	RPL12	0	0	1	0	0	0	1	0	1	1	0	0	1	1	0	0	1	1	0	1	1	0	1	1	1	0	0	1	1	1	16
MGI:2138865	228836	Dlgap4	22839	DLGAP4	0	0	0	0	1	0	0	0	1	1	0	0	1	1	0	1	1	1	0	1	1	1	1	1	1	0	1	1	0	1	17
MGI:103064	13205	Ddx3x	1654	DDX3X	0	0	1	0	1	0	1	0	0	1	1	0	1	1	0	0	1	1	0	1	1	0	0	1	1	0	0	1	1	1	16
MGI:108390	16563	Kif2a	3796	KIF2A	0	0	0	0	1	0	1	0	1	0	1	0	1	1	0	0	1	1	0	1	1	0	1	1	1	1	0	1	0	1	16
MGI:98386	20740	Sptan1	6709	SPTAN1	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	1	1	1	0	1	0	1	16
MGI:1923959	76709	Arpc2	10109	ARPC2	0	0	1	0	0	0	1	0	0	1	1	0	1	1	0	0	1	1	0	1	1	0	1	1	1	1	0	1	0	1	16
MGI:1920198	72948	Tppp	11076	TPPP	0	0	0	0	1	0	1	0	1	0	0	0	1	1	0	0	1	1	0	1	1	0	1	1	1	1	0	1	1	1	16
MGI:107745	13191	Dctn1	1639	DCTN1	0	0	1	0	0	0	1	0	0	0	1	0	1	1	0	0	1	1	0	1	1	0	1	1	1	1	0	1	1	1	16
MGI:1096881	13627	Eef1a1	1915	EEF1A1	0	0	1	0	0	0	0	0	1	1	1	0	1	1	0	0	1	1	0	1	0	0	1	1	1	1	0	1	1	1	16
MGI:109602	268566	Gphn	10243	GPHN	0	0	1	0	0	0	1	0	0	1	1	0	1	1	0	0	1	1	0	1	0	1	1	1	1	1	0	1	1	1	17
MGI:1917723	56508	Rapgef4	11069	RAPGEF4	0	0	1	0	0	0	1	0	1	1	1	0	1	1	0	0	1	1	0	1	0	0	0	1	1	1	0	1	1	1	16
MGI:3580016	216439	Agap2	116986	AGAP2	0	0	1	0	0	0	1	0	0	0	1	1	1	1	0	0	1	1	0	1	0	0	1	1	1	1	0	1	1	1	16
MGI:95288	13629	Eef2	1938	EEF2	0	0	0	0	1	0	1	0	0	1	1	0	1	0	0	0	1	1	0	1	1	0	1	1	1	1	0	1	1	1	16
MGI:97815	19280	Ptprs	5802	PTPRS	0	0	1	1	0	0	0	0	0	0	1	0	1	1	0	0	1	1	0	1	1	0	1	1	1	1	0	1	1	1	16
MGI:2444630	235380	Dmxl2	23312	DMXL2	0	0	1	0	0	0	1	0	0	0	1	0	1	1	0	0	1	1	0	1	1	0	1	1	1	1	0	1	1	1	16
MGI:88026	11735	Ank3	288	ANK3	0	0	1	0	1	0	1	0	1	0	1	1	0	1	0	0	1	1	0	1	0	0	0	1	1	1	0	1	1	1	16
MGI:1923749	76499	Clasp2	23122	CLASP2	0	0	1	0	1	0	1	0	0	0	1	0	1	1	0	0	1	1	0	1	0	0	1	1	1	1	0	1	1	1	16
MGI:1858201	53321	Cntnap1	8506	CNTNAP1	0	0	1	0	0	0	1	0	0	1	1	1	0	1	0	0	1	1	0	1	1	0	0	1	1	1	0	1	1	1	16
MGI:96245	15526	Hspa9	3313	HSPA9	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	1	1	1	0	1	1	0	1	1	1	1	0	1	1	1	16
MGI:104913	11308	Abi1	10006	ABI1	0	0	0	0	1	0	0	0	1	0	1	0	1	1	0	0	1	1	0	1	1	0	1	1	1	1	0	1	1	1	16
MGI:1927140	216963	Git1	28964	GIT1	0	0	1	0	0	0	1	0	0	1	1	0	1	1	0	0	1	1	0	1	0	0	1	1	1	1	0	1	1	1	16
MGI:1355329	50932	Mink1	50488	MINK1	0	0	1	0	0	0	1	0	0	0	1	0	1	1	0	0	1	1	0	1	1	0	1	1	1	1	0	1	1	1	16
MGI:1931882	56445	Dnaja2	10294	DNAJA2	0	0	1	0	0	0	0	1	0	1	1	0	1	1	0	0	1	1	0	1	0	0	1	1	1	1	0	1	1	1	16
MGI:103010	13821	Epb4.1l1	2036	EPB41L1	0	0	0	0	0	0	1	0	0	1	1	1	1	1	0	0	1	1	0	1	0	0	1	1	1	1	0	1	1	1	16
MGI:3051532	382018	Unc13a	23025	UNC13A	0	0	1	0	1	0	1	0	0	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	1	1	0	1	1	1	16
MGI:1929260	56428	Mtch2	23788	MTCH2	0	0	0	0	1	0	1	0	1	1	1	0	1	1	0	0	1	1	0	1	1	0	0	1	0	1	0	0	1	1	15
MGI:1929461	330814	Adgrl1	22859	ADGRL1	0	0	1	0	1	0	0	0	0	0	1	1	1	1	0	0	1	1	0	1	1	0	1	1	1	0	0	0	1	1	15
MGI:98797	21991	Tpi1	7167	TPI1	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	0	1	1	0	1	1	0	1	1	1	0	0	0	1	1	15
MGI:97180	17762	Mapt	4137	MAPT	0	0	1	0	1	0	0	0	1	0	1	0	1	1	0	0	1	1	0	1	1	0	1	1	1	1	0	0	0	1	15
MGI:1888939	56526	06-Sep	23157	06-Sep	0	0	1	1	0	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	1	0	1	1	1	1	0	0	1	1	15
MGI:98166	20116	Rps8	6202	RPS8	0	0	1	0	1	0	1	0	0	0	1	0	1	1	0	0	1	1	0	1	0	0	1	1	1	1	0	0	1	1	15
MGI:104518	21367	Cntn2	6900	CNTN2	1	0	0	0	1	0	0	0	0	1	1	0	1	1	0	0	1	1	0	1	1	0	0	1	1	1	0	0	1	1	15
MGI:894310	20362	08-Sep	23176	08-Sep	0	0	1	1	0	0	0	0	1	0	1	0	0	1	0	0	1	1	0	1	1	0	1	1	1	1	0	0	1	1	15
MGI:103286	11975	Atp6v0a1	535	ATP6V0A1	0	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	1	1	0	1	1	0	1	1	1	1	1	0	0	1	15
MGI:894326	11973	Atp6v1e1	529	ATP6V1E1	0	0	1	0	0	0	0	1	0	0	1	0	1	1	0	0	1	1	0	1	1	0	1	1	1	1	0	0	1	1	15
MGI:1928370	56212	Rhog	391	RHOG	0	0	1	0	0	0	1	0	0	1	0	0	1	1	0	0	1	1	0	1	1	0	1	1	1	1	0	0	1	1	15
MGI:1913963	66713	Actr2	10097	ACTR2	0	0	1	0	0	0	0	0	1	1	1	0	0	1	0	0	1	1	0	1	1	0	1	1	1	1	0	0	1	1	15
MGI:96103	15275	Hk1	3098	HK1	0	0	1	0	1	0	0	0	0	0	1	0	1	1	0	0	1	1	0	1	1	1	1	1	1	1	0	0	1	1	16
MGI:99638	13728	Mark2	2011	MARK2	0	0	0	0	1	0	1	0	1	0	1	0	1	1	0	0	1	1	0	1	0	0	1	1	1	1	0	0	1	1	15
MGI:88407	12709	Ckb	1152	CKB	0	0	1	0	0	0	1	0	0	1	0	0	1	1	0	0	1	1	0	1	1	0	1	1	1	1	0	0	1	1	15
MGI:1337006	12950	Hapln1	1404	HAPLN1	0	0	1	0	1	0	0	0	0	1	1	1	1	1	0	0	1	1	0	1	0	0	0	1	1	1	0	0	1	1	15
MGI:99523	18477	Prdx1	5052	PRDX1	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	1	1	1	0	1	1	0	1	1	1	1	0	0	1	1	15
MGI:1890149	59069	Tpm3	7170	TPM3	0	0	1	0	1	0	0	0	0	0	1	0	1	1	0	1	1	1	0	1	0	0	1	1	1	1	0	0	1	1	15
MGI:1920692	73442	Hspa12a	259217	HSPA12A	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	1	1	1	0	1	1	0	1	1	1	1	0	0	1	1	15
MGI:1915347	68097	Dynll2	140735	DYNLL2	0	0	0	0	0	0	1	0	1	1	0	0	1	1	0	0	1	1	0	1	1	0	1	1	1	1	0	0	1	1	15
MGI:98747	21838	Thy1	7070	THY1	0	0	1	1	1	0	0	0	0	1	1	1	0	1	0	0	0	1	0	1	0	0	1	1	1	1	0	0	1	1	15
MGI:95613	14394	Gabra1	2554	GABRA1	0	0	0	1	1	0	0	0	0	0	1	0	1	1	0	0	1	1	0	1	1	0	1	1	1	1	0	0	1	1	15
MGI:1306775	20916	Sucla2	8803	SUCLA2	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1	1	1	0	1	1	1	1	1	1	1	0	0	1	1	16
MGI:1930705	56216	Stx1b	112755	STX1B	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	1	1	0	1	1	0	1	1	1	1	1	0	1	1	15
MGI:109355	20907	Stx1a	6804	STX1A	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	1	1	0	1	1	0	1	1	1	1	1	0	1	1	15
MGI:1861457	56455	Dynll1	8655	DYNLL1	0	0	1	0	1	0	1	0	0	1	1	0	1	1	0	1	1	1	0	1	0	0	1	0	1	0	0	1	0	1	15
MGI:2151013	111173	Erc1	23085	ERC1	1	0	0	0	1	0	1	0	0	1	1	1	1	1	1	0	1	1	0	1	0	0	0	0	1	0	0	1	0	1	15
MGI:1096368	11764	Ap1b1	162	AP1B1	0	0	1	0	1	0	0	0	1	1	1	0	0	1	0	0	1	1	0	1	0	0	1	1	1	0	0	1	1	1	15
MGI:1270129	15502	Dnaja1	3301	DNAJA1	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	0	1	1	0	1	1	0	1	1	1	1	0	1	0	1	15
MGI:1926784	56370	Tagln3	29114	TAGLN3	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	1	1	1	0	1	1	0	1	1	1	1	0	1	0	1	15
MGI:2659021	218194	Phactr1	221692	PHACTR1	0	0	1	0	0	0	1	0	1	1	0	0	1	1	0	0	1	1	0	1	0	0	1	1	1	1	0	1	0	1	15
MGI:97843	19339	Rab3a	5864	RAB3A	0	0	0	0	0	1	1	0	1	0	1	0	0	1	0	0	1	1	0	1	1	1	1	1	1	0	0	1	1	1	16
MGI:3044626	380785	Begain	57596	BEGAIN	0	0	0	0	1	0	1	0	0	0	0	1	1	1	0	1	1	1	0	1	0	1	1	1	1	0	1	1	0	1	16
MGI:97281	17967	Ncam1	4684	NCAM1	0	0	1	0	0	1	0	0	0	1	1	1	0	1	0	0	1	1	0	1	1	0	1	0	1	1	0	1	0	1	15
MGI:96242	15510	Hspd1	3329	HSPD1	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	1	1	1	0	1	1	0	1	1	1	0	0	1	1	1	15
MGI:1924574	234214	Sorbs2	8470	SORBS2	0	0	1	0	1	0	1	0	1	0	0	0	1	1	0	0	1	1	0	1	0	0	1	1	1	1	0	1	0	1	15
MGI:2681835	216856	Nlgn2	57555	NLGN2	0	0	0	0	1	0	1	0	0	0	1	0	1	1	0	1	1	1	0	1	1	1	1	0	1	0	0	1	1	1	16
MGI:1345635	23983	Pcbp1	5093	PCBP1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	1	0	1	1	0	1	1	1	1	0	1	1	1	15
MGI:2386030	242425	Gabbr2	9568	GABBR2	0	0	1	0	0	0	0	0	0	0	1	0	1	1	1	0	1	1	0	1	1	0	0	1	1	1	0	1	1	1	15
MGI:1862037	57138	Slc12a5	57468	SLC12A5	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	1	1	0	1	1	0	1	1	1	1	0	1	1	1	15
MGI:97613	18795	Plcb1	23236	PLCB1	0	0	0	0	1	1	0	0	0	0	1	0	1	1	0	0	1	1	0	1	1	0	0	1	1	1	0	1	1	1	15
MGI:2384296	235604	Camkv	79012	CAMKV	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	1	1	0	1	1	0	1	1	1	1	0	1	1	1	15
MGI:98759	21872	Tjp1	7082	TJP1	0	1	1	0	1	0	0	0	0	0	1	0	1	1	0	0	1	1	0	1	0	0	1	1	1	0	0	1	1	1	15
MGI:88295	12293	Cacna2d1	781	CACNA2D1	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	1	1	1	0	1	1	0	0	1	1	1	0	1	1	1	15
MGI:1861437	56637	Gsk3b	2932	GSK3B	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	1	1	0	1	1	1	1	1	1	1	0	1	1	0	15
MGI:1277214	52398	11-Sep	55752	11-Sep	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	1	1	0	1	1	0	1	1	1	1	0	1	1	1	15
MGI:1339639	108155	Ogt	8473	OGT	0	0	0	0	1	0	1	0	0	1	0	0	1	1	0	0	1	1	0	1	1	0	0	1	1	1	0	1	1	1	15
MGI:2446107	207728	Pde2a	5138	PDE2A	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	1	1	0	1	1	0	1	1	1	1	0	1	1	1	15
MGI:104562	17957	Napb	63908	NAPB	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	1	1	0	1	1	0	1	1	1	1	0	1	1	1	15
MGI:1924037	76787	Ppfia3	8541	PPFIA3	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	1	1	0	1	1	0	1	1	1	1	0	1	1	1	15
MGI:97298	18000	02-Sep	4735	02-Sep	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	1	1	1	0	1	1	0	0	1	1	1	0	1	1	1	15
MGI:1345148	24050	03-Sep	55964	03-Sep	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	1	1	0	1	1	1	1	0	1	1	1	15
MGI:1098749	238988	Erc2	26059	ERC2	0	0	0	1	0	0	1	0	0	0	1	0	1	1	0	0	1	1	0	1	0	0	1	1	1	1	0	1	1	1	15
MGI:1928375	56378	Arpc3	10094	ARPC3	0	0	1	0	1	0	1	0	0	0	1	0	1	1	0	0	1	1	0	1	0	0	0	1	1	1	0	1	1	1	15
MGI:1858257	50997	Mpp2	4355	MPP2	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	1	1	1	1	0	0	1	1	1	1	0	1	1	1	15
MGI:104694	13004	Ncan	1463	NCAN	0	0	1	0	1	0	0	0	0	1	1	0	0	1	0	0	1	1	0	1	1	0	0	1	1	1	0	1	1	1	15
MGI:1927152	64009	Syne1	23345	SYNE1	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	1	1	0	1	1	0	1	1	1	1	0	1	1	1	15
MGI:1096391	18189	Nrxn1	9378	NRXN1	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	1	1	1	0	1	1	1	0	1	1	1	0	1	1	1	16
MGI:88067	11838	Arc	23237	ARC	0	1	0	0	1	0	0	0	0	0	1	0	1	1	0	1	0	1	0	1	1	1	1	1	1	0	1	1	0	0	15
MGI:1860197	104082	Wdr7	23335	WDR7	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	1	1	0	1	1	0	1	1	1	1	0	1	1	1	15
MGI:1341299	103967	Dnm3	26052	DNM3	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	1	1	0	1	1	0	1	1	1	1	0	1	1	1	15
MGI:1933947	104001	Rtn1	6252	RTN1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	1	0	1	1	0	1	1	1	1	1	1	1	1	15
MGI:3039563	242667	Dlgap3	58512	DLGAP3	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	16
MGI:1340046	11496	Adam22	53616	ADAM22	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	16
MGI:95784	14693	Gnb2	2783	GNB2	0	0	1	0	0	0	0	0	0	1	1	0	1	1	0	0	1	1	0	0	1	0	1	1	1	1	0	1	1	1	15
MGI:95792	14719	Got2	2806	GOT2	0	0	0	0	1	0	1	1	1	1	1	0	0	1	0	0	1	0	0	1	1	0	1	1	0	0	0	0	1	1	14
MGI:96650	16480	Jup	3728	JUP	0	1	0	0	0	0	1	1	0	1	0	0	1	1	0	0	1	1	0	1	1	0	1	1	1	0	0	0	0	1	14
MGI:1927636	11837	Rplp0	6175	RPLP0	0	0	1	0	0	0	0	1	0	1	1	0	1	1	0	0	1	1	0	1	1	0	0	1	1	0	0	0	1	1	14
MGI:1353472	27176	Rpl7a	6130	RPL7A	0	0	1	0	0	0	0	0	1	1	1	0	1	1	0	0	1	1	0	1	0	0	1	1	1	0	0	0	1	1	14
MGI:1313277	22318	Vamp2	6844	VAMP2	0	0	0	0	0	1	1	0	0	0	1	0	1	1	0	0	1	1	0	1	1	0	1	1	1	0	0	0	1	1	14
MGI:2444846	320840	Negr1	257194	NEGR1	0	0	1	0	1	0	0	0	0	1	1	0	0	1	0	0	1	1	0	1	1	0	0	1	1	1	0	0	1	1	14
MGI:1261437	11949	Atp5c1	509	ATP5F1C	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1	1	0	1	1	1	1	1	1	1	0	0	1	1	15
MGI:1915599	68349	Ndufs3	4722	NDUFS3	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	1	1	0	1	1	0	1	1	1	1	0	0	1	1	14
MGI:88024	11733	Ank1	286	ANK1	0	0	1	0	0	0	1	0	0	1	0	0	1	1	0	0	1	1	0	1	1	0	1	0	1	1	0	0	1	1	14
MGI:88529	12974	Cs	1431	CS	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	1	1	0	1	1	0	1	1	1	1	0	0	1	1	14
MGI:2385758	231148	Ablim2	84448	ABLIM2	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	1	1	0	1	1	0	1	1	1	1	0	0	1	1	14
MGI:95639	14432	Gap43	2596	GAP43	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	1	1	0	1	1	0	1	1	1	1	0	0	1	1	14
MGI:102889	13003	Vcan	1462	VCAN	0	0	1	0	1	0	0	0	0	1	1	0	1	1	0	0	1	1	0	1	0	0	0	1	1	1	0	0	1	1	14
MGI:95772	14678	Gnai2	2771	GNAI2	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1	1	0	1	1	0	1	1	1	1	0	0	1	1	14
MGI:97750	19035	Ppib	5479	PPIB	0	0	1	0	1	0	1	0	0	0	0	0	1	1	0	0	1	1	0	1	1	0	0	1	1	1	0	0	1	0	13
MGI:103149	22223	Uchl1	7345	UCHL1	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	1	1	0	1	1	0	1	1	1	1	0	0	1	1	14
MGI:2135609	108030	Lin7a	8825	LIN7A	0	0	0	1	0	0	0	0	0	1	1	0	1	1	0	0	1	1	0	1	1	0	0	1	1	1	0	0	1	1	14
MGI:1345181	23969	Pacsin1	29993	PACSIN1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	1	1	0	1	1	0	1	1	1	1	0	0	1	1	14
MGI:2144727	104721	Ddx1	1653	DDX1	0	0	1	0	1	0	0	0	0	0	1	0	1	1	0	0	1	1	0	1	1	0	0	1	1	1	0	0	1	1	14
MGI:1913585	66335	Atp6v1c1	528	ATP6V1C1	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	1	1	0	1	1	0	1	1	1	1	0	0	1	1	14
MGI:1338002	14545	Gdap1	54332	GDAP1	0	0	0	0	1	0	1	0	0	0	1	0	1	1	0	0	1	1	0	1	1	0	0	1	1	1	0	0	1	1	14
MGI:1913695	66445	Cyc1	1537	CYC1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	1	0	1	1	0	1	1	0	1	0	0	1	1	14
MGI:97532	18597	Pdha1	5160	PDHA1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	1	0	1	1	0	1	1	1	1	0	0	1	1	14
MGI:1913358	66108	Ndufa9	4704	NDUFA9	0	0	1	0	0	0	1	0	1	0	1	0	0	1	0	0	1	1	0	1	1	0	0	1	1	1	0	0	1	1	14
MGI:107686	17992	Ndufa4	4697	NDUFA4	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	1	1	0	1	1	1	1	1	1	1	0	0	1	1	15
MGI:1921367	74117	Actr3	10096	ACTR3	0	0	1	0	0	0	0	0	0	1	1	0	1	1	0	0	1	1	0	1	1	0	0	1	1	1	0	0	1	1	14
MGI:1932118	260297	Prrt1	80863	PRRT1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	1	1	1	1	1	0	1	0	1	0	1	0	1	0	13
MGI:1919210	71960	Myh14	79784	MYH14	0	0	0	0	1	0	0	0	0	1	1	0	1	1	0	0	1	1	0	1	0	0	1	1	1	1	0	0	1	1	14
MGI:96721	16728	L1cam	3897	L1CAM	0	1	1	0	1	0	0	0	0	0	1	0	0	1	0	0	1	1	0	1	1	0	1	1	1	0	0	0	1	1	14
MGI:97552	18648	Pgam1	5223	PGAM1	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	1	1	0	1	1	0	1	1	1	1	0	0	1	1	14
MGI:1915141	67891	Rpl4	6124	RPL4	0	0	1	0	1	0	0	0	0	1	1	0	1	1	0	0	1	1	0	1	0	0	0	1	1	1	0	0	1	1	14
MGI:1915084	67834	Idh3a	3419	IDH3A	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	0	1	1	0	1	1	1	1	1	0	1	1	14
MGI:97547	18641	Pfkl	5211	PFKL	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	1	1	0	1	1	0	1	1	1	1	0	0	1	1	14
MGI:1095410	22145	Tuba4a	7277	TUBA4A	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	0	1	1	15
MGI:98387	20741	Sptb	6710	SPTB	0	1	0	0	0	0	0	0	1	1	0	1	0	1	0	0	1	1	0	1	1	0	0	1	1	1	0	0	1	1	14
MGI:1914864	108664	Atp6v1h	51606	ATP6V1H	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	1	1	0	1	1	1	1	1	0	1	1	14
MGI:105992	21881	Tkt	7086	TKT	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	1	0	0	1	1	0	1	1	1	1	1	0	1	1	14
MGI:1913348	66098	Chchd6	84303	CHCHD6	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	0	1	1	0	1	1	0	0	1	1	1	0	0	1	1	14
MGI:1914410	67160	Eef1g	1937	EEF1G	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	0	1	1	0	1	1	1	1	1	0	1	1	14
MGI:88110	11938	Atp2a2	488	ATP2A2	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	0	1	1	0	1	1	1	1	1	0	1	1	14
MGI:2385311	235339	Dlat	1737	DLAT	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	1	1	0	1	1	0	1	1	1	1	0	0	1	1	14
MGI:104871	19046	Ppp1cb	5500	PPP1CB	0	0	0	0	1	0	1	0	0	1	1	0	1	1	0	0	1	1	0	1	0	0	1	1	1	0	0	1	0	1	14
MGI:1316660	12300	Cacng2	10369	CACNG2	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	1	0	1	1	1	1	1	1	0	1	0	0	1	1	1	15
MGI:1929270	56431	Dstn	11034	DSTN	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	1	1	0	1	1	0	1	1	1	1	0	1	0	1	14
MGI:1921506	74256	Cyld	1540	CYLD	0	0	1	0	1	0	1	0	0	0	0	0	1	1	0	0	1	1	0	1	0	0	1	1	1	1	0	1	0	1	14
MGI:96680	16653	Kras	3845	KRAS	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	1	1	0	1	1	1	1	0	1	0	0	13
MGI:1858964	54130	Actr1a	10121	ACTR1A	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	1	1	0	1	1	0	0	1	1	1	0	1	1	1	14
